difficulty,importance,scheduled_duration,category,location,fixed_time,time_difference,real_duration
0.556,0.513,95,work,cafe,,-1,119.3
0.264,0.519,16,personal,home,19:18,2.3,11.9
0.455,0.949,51,work,office,,-1,83.9
0.289,0.56,50,personal,home,21:00,4.0,36.9
0.581,0.225,31,study,office,,-1,47.1
0.433,0.96,43,study,office,14:45,4.75,62.7
0.701,0.738,37,errand,outdoor,15:15,-3.75,0.0
0.661,0.427,51,health,home,,-1,64.2
0.233,0.818,80,work,home,,-1,81.9
0.267,0.451,25,errand,home,19:00,2.0,18.1
0.371,0.068,70,personal,cafe,,-1,69.1
0.423,0.363,71,work,cafe,,-1,81.4
0.422,0.388,88,personal,home,,-1,74.9
0.408,0.469,54,personal,cafe,12:30,-7.5,0.0
0.701,0.629,106,work,cafe,,-1,142.7
0.26,0.533,17,personal,home,12:15,-0.75,0.0
0.339,0.021,63,social,cafe,,-1,64.5
0.407,0.323,25,personal,cafe,,-1,32.4
0.628,0.342,83,social,cafe,,-1,95.5
0.582,0.491,159,social,outdoor,,-1,184.8
0.459,0.282,171,social,home,,-1,160.7
0.672,0.76,119,work,office,,-1,151.2
0.526,0.376,74,personal,store,16:00,-5.0,0.0
0.456,0.552,18,errand,home,16:45,-1.25,0.0
0.721,0.662,102,study,home,,-1,113.6
0.265,0.341,56,personal,cafe,10:18,-6.7,0.0
1.0,0.89,49,health,home,17:00,3.0,86.7
0.236,0.392,82,work,office,13:00,1.0,79.2
0.232,0.0,50,personal,home,11:15,0.25,0.0
0.78,0.532,39,health,outdoor,,-1,78.5
0.432,0.544,92,work,home,23:00,1.0,86.4
0.359,0.608,93,work,office,,-1,120.4
0.903,0.565,116,work,home,,-1,160.9
0.398,0.575,30,study,cafe,,-1,48.2
0.637,0.544,117,work,office,,-1,144.1
0.6,0.331,97,work,cafe,21:45,6.75,116.3
0.541,0.642,101,work,cafe,23:15,4.25,118.0
0.41,0.628,44,work,home,,-1,57.1
0.055,0.145,26,personal,cafe,,-1,24.1
0.294,0.16,50,personal,cafe,12:15,-2.75,0.0
0.454,0.343,45,errand,outdoor,,-1,62.9
0.564,0.535,42,personal,home,16:45,-1.25,0.0
0.718,0.661,66,work,cafe,,-1,81.3
0.125,0.458,41,errand,store,14:45,-7.25,0.0
0.543,0.174,89,work,home,,-1,87.1
0.828,0.682,42,work,home,13:30,5.5,55.2
0.719,0.883,25,health,gym,20:30,0.5,52.6
0.677,0.829,78,work,home,,-1,95.2
0.257,0.593,92,work,home,,-1,94.9
0.137,0.724,34,study,office,13:18,-6.7,0.0
0.536,0.0,67,personal,store,,-1,64.5
0.618,0.513,36,study,cafe,13:45,-2.25,0.0
0.66,0.75,58,work,office,,-1,75.9
0.363,0.787,66,study,cafe,,-1,84.6
1.0,0.619,70,social,outdoor,16:15,9.25,128.0
0.0,0.202,31,personal,home,,-1,18.5
0.208,0.149,33,personal,store,12:45,-7.25,0.0
0.174,0.41,12,errand,outdoor,,-1,36.8
0.128,0.4,35,errand,store,,-1,35.6
0.499,0.535,15,errand,outdoor,11:30,-3.5,0.0
0.611,0.546,62,work,home,21:15,14.25,65.3
0.119,0.075,53,personal,store,,-1,54.6
0.418,0.63,69,study,home,,-1,73.9
0.364,0.779,48,study,office,,-1,66.0
0.523,0.369,35,personal,home,09:18,-12.7,0.0
0.664,0.849,72,work,office,,-1,106.5
0.662,0.727,29,health,gym,10:45,-11.25,0.0
0.283,0.26,18,personal,cafe,,-1,26.0
0.613,0.314,43,personal,store,,-1,51.2
0.218,0.295,12,errand,outdoor,,-1,33.8
0.619,0.547,84,work,office,15:00,2.0,110.0
0.441,0.355,91,work,office,20:18,11.3,110.2
0.342,0.663,42,health,gym,11:18,-7.7,0.0
0.0,0.612,57,study,cafe,,-1,52.3
0.266,0.317,154,social,outdoor,,-1,173.4
0.926,0.511,119,work,cafe,11:00,3.0,183.7
0.66,0.738,39,health,home,21:15,1.25,49.1
0.293,0.096,16,personal,cafe,,-1,19.0
0.29,0.081,89,personal,home,,-1,64.3
1.0,0.74,101,work,home,,-1,161.5
0.345,0.302,69,personal,cafe,,-1,73.8
0.586,0.815,30,errand,store,20:00,14.0,43.9
0.648,0.872,119,study,home,,-1,150.4
0.268,0.357,56,study,office,,-1,68.3
0.279,0.314,38,study,home,19:45,8.75,36.2
0.494,0.404,140,social,outdoor,,-1,167.4
0.588,0.399,60,work,office,,-1,82.2
0.827,0.323,113,work,office,23:45,3.75,171.0
0.595,0.994,45,work,home,14:18,7.3,57.9
0.552,0.747,36,health,gym,,-1,58.9
0.13,0.823,15,personal,store,09:18,-2.7,0.0
0.582,0.393,47,study,cafe,,-1,60.2
0.685,0.801,38,study,home,,-1,45.7
0.403,0.345,68,personal,home,20:45,-1.25,0.0
0.467,1.0,28,health,outdoor,,-1,61.3
0.166,0.301,18,personal,cafe,,-1,22.6
0.454,0.327,26,errand,home,12:18,-9.7,0.0
0.724,0.748,100,work,cafe,19:15,7.25,135.0
0.323,0.344,51,personal,store,10:45,3.75,51.2
0.395,0.467,84,work,cafe,,-1,98.3
0.085,0.542,49,personal,cafe,,-1,40.7
0.269,0.494,75,personal,home,10:00,-3.0,0.0
0.443,0.771,55,health,gym,,-1,82.0
0.188,0.94,114,study,office,21:45,1.75,117.0
0.546,0.659,65,work,home,,-1,68.4
0.441,0.745,111,study,home,22:30,1.5,94.3
0.355,0.481,86,personal,store,,-1,91.5
0.181,0.401,74,study,home,11:00,-10.0,0.0
0.232,0.411,82,personal,home,17:45,9.75,68.9
0.101,0.289,29,errand,store,10:45,1.75,28.6
0.025,0.306,108,study,home,19:00,9.0,83.7
0.457,0.584,25,errand,outdoor,12:30,-8.5,0.0
0.601,0.573,78,personal,store,,-1,77.8
0.275,0.52,100,work,home,12:30,-1.5,0.0
0.514,0.786,66,work,cafe,15:18,3.3,80.6
0.681,0.659,113,work,home,,-1,135.1
0.185,0.321,50,personal,store,,-1,48.7
0.649,0.457,73,work,cafe,23:00,1.0,79.3
0.625,0.677,60,health,home,12:00,-6.0,0.0
0.448,0.287,119,study,home,,-1,130.8
0.37,0.244,79,social,home,,-1,72.6
0.199,0.306,14,errand,home,18:18,-0.7,0.0
0.741,0.629,56,health,outdoor,20:00,14.0,101.5
0.454,0.544,60,work,cafe,,-1,74.9
0.441,0.858,95,work,home,10:18,2.3,114.7
0.362,0.491,29,errand,home,19:18,6.3,23.0
0.512,0.333,117,study,cafe,16:45,8.75,140.0
0.749,0.452,27,personal,cafe,,-1,37.0
0.431,0.505,109,social,home,,-1,103.7
0.616,0.58,102,work,home,,-1,110.3
0.53,0.602,58,health,gym,,-1,85.7
0.42,0.85,58,personal,cafe,22:30,15.5,64.8
0.594,0.553,50,health,home,14:45,0.75,45.2
0.238,0.392,51,personal,cafe,,-1,49.5
0.371,0.77,77,personal,store,18:18,8.3,79.4
0.715,0.926,26,health,outdoor,19:15,12.25,60.8
0.539,0.513,114,work,home,16:45,-4.25,0.0
0.427,0.709,35,work,home,,-1,40.7
0.499,0.454,104,work,home,20:00,11.0,109.7
0.005,0.601,25,health,home,,-1,22.0
0.328,0.428,59,personal,store,,-1,61.6
0.956,0.864,22,health,outdoor,16:15,-0.75,0.0
0.469,0.95,112,work,home,13:45,2.75,136.0
0.757,0.689,80,study,home,,-1,98.4
0.231,0.62,81,study,cafe,19:30,8.5,83.2
0.325,0.139,16,errand,store,15:18,-4.7,0.0
0.003,0.505,42,errand,home,09:18,-10.7,0.0
0.484,0.66,60,health,outdoor,,-1,96.7
0.395,0.39,106,study,home,11:15,-9.75,0.0
0.803,0.569,22,health,home,09:18,-12.7,0.0
0.269,0.671,53,work,cafe,14:45,7.75,60.2
0.678,0.774,39,personal,home,13:00,3.0,38.6
0.249,0.62,42,personal,store,,-1,40.6
0.311,0.28,54,personal,home,15:15,9.25,49.7
0.958,0.609,43,health,home,09:00,-7.0,0.0
0.415,0.449,96,study,office,,-1,117.4
0.22,0.786,144,social,home,12:18,3.3,129.6
0.44,0.124,153,social,outdoor,,-1,168.4
0.416,0.597,72,personal,home,,-1,61.6
0.399,0.695,108,study,home,,-1,119.4
0.078,0.375,33,errand,outdoor,10:45,-6.25,0.0
0.633,0.498,108,social,cafe,08:45,-8.25,0.0
0.191,0.594,24,personal,cafe,10:00,3.0,31.5
0.481,0.38,56,work,home,,-1,58.2
0.706,0.9,105,work,cafe,13:18,-3.7,0.0
0.609,1.0,47,health,home,19:00,1.0,72.8
0.32,0.438,177,social,cafe,,-1,166.1
0.336,0.847,53,health,outdoor,13:30,4.5,82.8
0.774,0.423,23,personal,store,,-1,29.3
0.725,0.468,108,work,cafe,10:15,2.25,135.9
0.272,0.031,36,personal,home,22:45,10.75,22.7
0.408,0.869,40,work,home,,-1,50.7
0.7,0.724,83,work,office,,-1,116.8
0.439,0.474,37,errand,outdoor,21:00,13.0,61.3
0.428,0.247,31,errand,home,18:00,11.0,26.7
0.775,0.9,53,health,gym,,-1,102.1
0.476,0.626,17,errand,store,13:15,-0.75,0.0
0.752,0.735,23,health,home,,-1,34.5
0.512,0.521,43,health,outdoor,,-1,70.7
0.443,0.502,65,study,cafe,,-1,77.0
0.391,0.211,113,study,office,,-1,122.4
0.422,0.186,74,social,home,17:15,4.25,68.7
0.577,0.326,96,study,home,,-1,92.2
0.633,0.82,28,health,gym,,-1,56.0
0.367,0.375,133,social,home,,-1,134.2
0.45,0.458,59,personal,home,,-1,50.3
0.088,0.209,71,personal,store,,-1,56.8
0.123,0.501,115,work,home,08:00,-4.0,0.0
0.018,0.481,20,errand,store,23:30,2.5,26.2
0.601,0.578,31,work,cafe,,-1,39.9
0.396,0.286,88,social,cafe,,-1,97.0
0.652,0.792,60,health,gym,,-1,95.2
0.73,0.674,39,health,gym,14:18,0.3,52.2
0.404,0.301,11,errand,store,21:15,-0.75,0.0
0.24,0.385,34,errand,home,,-1,25.0
0.11,0.718,77,personal,cafe,17:15,7.25,61.8
0.63,0.787,106,work,home,22:45,3.75,130.3
0.699,0.466,54,health,home,22:30,7.5,64.1
0.464,0.566,80,study,office,20:15,11.25,102.7
0.215,0.538,59,work,office,,-1,75.0
0.605,0.482,11,errand,store,22:45,8.75,23.5
0.485,0.244,94,social,cafe,,-1,93.2
0.0,0.71,39,errand,outdoor,,-1,54.1
0.073,0.374,27,personal,cafe,,-1,33.3
0.118,0.274,69,personal,cafe,,-1,57.5
0.441,0.267,10,errand,home,,-1,6.4
0.488,1.0,40,health,gym,,-1,71.8
0.323,0.5,32,personal,cafe,,-1,33.5
0.724,0.355,102,study,home,,-1,130.3
0.591,0.301,150,social,home,,-1,143.3
0.458,0.321,46,work,cafe,12:30,6.5,59.0
0.553,0.339,42,errand,outdoor,12:00,-1.0,63.3
0.392,0.281,74,personal,home,,-1,62.4
0.54,0.358,28,errand,outdoor,,-1,51.5
0.18,0.719,49,personal,store,,-1,50.4
0.337,0.553,56,personal,home,,-1,41.2
0.487,0.645,101,work,office,19:45,12.75,119.8
0.26,0.446,22,personal,cafe,,-1,30.2
0.386,1.0,112,work,cafe,18:18,3.3,157.3
0.473,0.285,34,personal,cafe,,-1,41.0
0.66,0.63,34,work,cafe,,-1,46.0
0.168,0.732,105,study,home,,-1,92.5
0.171,0.492,120,study,cafe,13:00,-1.0,105.9
0.604,0.687,29,health,gym,14:30,3.5,52.4
0.327,0.805,45,health,gym,,-1,73.5
0.384,0.276,33,errand,outdoor,,-1,52.6
0.627,0.231,89,personal,cafe,,-1,89.1
0.767,0.685,97,work,cafe,22:00,5.0,126.1
0.721,0.404,115,social,home,13:30,-0.5,0.0
0.381,0.368,22,errand,store,11:15,1.25,32.1
0.045,0.21,34,personal,home,,-1,23.7
0.302,0.194,62,social,outdoor,,-1,80.8
0.435,0.5,105,social,home,,-1,107.4
0.437,0.294,57,study,home,,-1,61.0
0.347,0.557,110,study,home,,-1,114.9
0.171,0.827,72,social,home,21:18,14.3,63.4
0.264,0.45,70,personal,cafe,,-1,69.1
0.588,0.391,35,work,cafe,,-1,44.8
0.206,0.0,79,social,cafe,,-1,73.1
0.446,0.276,29,personal,store,15:30,-0.5,0.0
0.475,0.386,75,personal,cafe,,-1,78.6
0.868,0.525,85,work,home,,-1,118.0
0.0,0.148,100,social,outdoor,,-1,100.5
0.58,0.12,55,study,office,,-1,68.2
0.325,0.966,54,work,home,15:45,7.75,66.9
0.445,0.674,67,study,cafe,,-1,75.5
0.137,0.442,13,errand,store,,-1,18.4
0.269,0.649,11,errand,outdoor,19:18,-2.7,0.0
0.587,0.448,20,health,outdoor,22:45,0.75,48.6
0.163,0.17,35,personal,home,23:00,10.0,27.2
0.632,0.573,98,work,cafe,15:18,6.3,116.8
0.036,0.4,17,personal,home,10:30,-6.5,0.0
0.247,0.264,15,personal,cafe,11:30,5.5,19.7
0.675,0.482,150,social,outdoor,,-1,179.4
0.538,0.558,42,health,gym,14:30,6.5,66.5
0.445,0.161,83,personal,home,,-1,66.9
0.282,0.438,41,study,office,,-1,54.2
0.623,0.055,54,work,home,09:00,0.0,0.0
0.39,0.221,33,personal,cafe,22:15,16.25,33.7
0.27,0.628,24,personal,store,10:30,1.5,24.4
0.359,0.017,17,personal,cafe,,-1,24.5
0.573,0.311,35,study,cafe,19:00,-1.0,50.6
0.397,0.199,69,social,home,,-1,72.2
0.209,0.409,10,errand,outdoor,18:00,8.0,35.0
0.548,0.235,74,social,cafe,,-1,83.8
0.142,0.378,18,errand,store,22:00,16.0,19.8
0.472,0.307,36,personal,store,,-1,36.3
0.651,0.617,55,health,gym,13:00,7.0,86.1
0.538,0.581,134,social,cafe,,-1,148.3
0.519,0.567,48,work,cafe,14:30,7.5,56.9
0.347,0.31,60,personal,cafe,,-1,57.6
0.568,0.801,38,health,gym,,-1,68.5
0.444,0.976,58,health,outdoor,,-1,95.9
0.451,0.489,30,study,cafe,,-1,39.5
0.223,0.154,89,personal,store,16:30,0.5,0.0
0.534,1.0,20,health,home,20:30,-1.5,0.0
0.435,0.529,23,personal,cafe,,-1,31.8
0.199,0.282,75,study,home,,-1,67.2
0.463,0.356,77,work,cafe,,-1,94.4
0.489,1.0,93,work,home,08:00,0.0,0.0
0.393,1.0,115,work,office,,-1,168.6
0.487,0.228,93,study,home,,-1,92.7
0.023,0.459,27,errand,outdoor,13:30,3.5,39.0
0.652,0.782,58,health,home,,-1,77.3
0.621,0.449,44,errand,outdoor,,-1,67.5
0.483,0.771,74,study,office,17:18,-1.7,0.0
0.543,0.583,35,errand,store,11:15,-2.75,0.0
0.449,0.69,79,study,cafe,10:45,3.75,95.9
0.534,0.536,77,personal,home,12:15,-6.75,0.0
0.387,0.303,74,personal,home,,-1,61.2
0.25,0.483,65,social,home,,-1,55.7
0.49,0.679,56,health,outdoor,,-1,81.9
0.72,0.239,99,study,home,,-1,118.5
0.449,0.355,23,personal,store,,-1,32.7
0.438,0.521,24,health,gym,10:18,-1.7,0.0
0.192,0.359,47,personal,cafe,,-1,49.4
0.276,0.209,26,personal,cafe,09:18,-9.7,0.0
0.429,0.394,98,study,office,,-1,118.2
0.306,0.242,38,errand,outdoor,,-1,57.9
0.515,0.572,80,work,home,08:00,-4.0,0.0
0.486,0.286,40,errand,store,18:30,4.5,51.1
0.482,0.741,82,work,office,,-1,102.1
0.695,0.748,87,study,office,23:18,14.3,118.9
0.436,0.625,20,health,home,18:00,8.0,20.6
0.367,0.537,25,personal,store,13:00,5.0,26.6
0.307,0.468,62,social,cafe,10:30,-9.5,0.0
0.204,0.314,28,errand,store,,-1,36.4
0.577,0.674,51,personal,home,,-1,43.1
0.28,0.373,93,study,office,,-1,112.6
0.171,0.107,44,errand,home,,-1,23.9
0.217,0.437,31,personal,cafe,20:15,3.25,33.7
0.001,0.387,42,errand,store,17:45,-0.25,0.0
0.824,0.422,89,work,cafe,09:18,-7.7,0.0
0.376,0.261,152,social,home,10:45,-0.25,0.0
0.808,0.946,102,work,office,,-1,173.0
0.839,0.836,43,study,home,,-1,65.0
0.517,0.683,49,work,cafe,,-1,61.6
0.258,0.343,74,personal,cafe,15:45,-2.25,0.0
0.567,0.497,31,errand,home,,-1,28.5
0.713,0.497,61,work,cafe,14:00,-3.0,0.0
0.122,0.615,89,study,office,17:30,11.5,100.7
0.849,0.504,42,health,gym,,-1,83.7
0.13,0.284,78,work,office,16:15,7.25,80.4
0.714,0.564,40,health,outdoor,,-1,79.4
0.617,0.486,109,work,home,,-1,128.3
0.233,0.993,103,study,cafe,,-1,125.7
0.415,0.207,88,personal,store,,-1,82.6
0.417,0.488,40,errand,home,,-1,36.6
0.38,0.604,90,work,home,,-1,96.0
0.0,0.336,32,errand,outdoor,,-1,48.5
0.101,0.365,46,personal,cafe,,-1,43.4
0.461,0.275,59,health,gym,,-1,89.8
0.268,0.474,42,errand,outdoor,,-1,58.2
0.538,0.477,93,work,cafe,09:18,-11.7,0.0
0.426,0.283,27,personal,home,,-1,26.6
0.355,0.668,25,health,gym,11:15,3.25,51.8
0.349,0.189,65,personal,store,,-1,64.2
0.317,0.127,152,social,outdoor,13:00,7.0,151.1
0.185,0.449,48,personal,cafe,08:45,0.75,38.3
0.637,0.912,60,health,gym,23:45,6.75,98.9
0.669,0.755,27,health,home,15:45,-6.25,0.0
0.321,0.333,29,errand,store,,-1,32.2
0.505,0.734,50,health,outdoor,,-1,85.0
0.318,0.479,30,personal,home,,-1,30.0
0.648,0.419,22,errand,outdoor,10:30,-0.5,0.0
0.712,0.525,66,social,home,19:45,7.75,79.3
0.415,0.587,59,work,cafe,23:18,15.3,68.2
0.642,0.316,23,errand,outdoor,,-1,48.6
0.629,0.731,83,work,cafe,21:15,14.25,99.7
0.679,0.629,37,health,outdoor,,-1,71.2
0.306,0.4,39,errand,outdoor,13:30,3.5,58.3
0.377,0.127,32,errand,store,,-1,27.7
0.566,0.72,54,work,cafe,16:30,8.5,68.2
0.299,0.019,65,social,outdoor,,-1,74.7
0.595,0.652,92,work,office,,-1,116.3
0.112,0.426,37,errand,store,,-1,39.6
0.438,0.212,73,personal,home,,-1,55.3
0.28,0.782,69,work,home,,-1,68.7
0.44,0.481,32,errand,home,,-1,29.9
0.705,0.557,80,social,cafe,,-1,93.6
0.374,0.697,38,errand,store,16:45,3.75,45.4
0.536,0.245,105,work,office,,-1,129.9
0.885,0.41,47,work,office,,-1,78.1
0.323,0.564,32,work,cafe,,-1,41.9
0.458,0.516,66,study,office,11:15,0.25,0.0
0.439,0.089,136,social,cafe,,-1,122.2
0.495,0.681,90,work,home,16:00,7.0,106.3
0.294,0.0,172,social,home,,-1,139.7
0.554,0.238,49,personal,cafe,11:00,5.0,57.6
0.429,0.531,40,errand,outdoor,12:18,-5.7,0.0
1.0,0.727,97,work,office,19:15,0.25,0.0
0.0,0.69,32,personal,store,,-1,28.5
0.076,0.431,39,errand,store,,-1,40.5
0.613,0.478,81,study,office,,-1,93.4
0.481,0.342,64,personal,home,20:30,3.5,53.5
0.439,1.0,102,work,cafe,,-1,157.0
0.0,0.246,70,personal,store,21:15,1.25,57.4
0.443,0.537,58,study,cafe,20:15,2.25,76.6
0.293,0.742,51,health,outdoor,23:45,7.75,86.4
0.294,0.582,16,personal,cafe,10:15,-3.75,0.0
0.457,0.678,71,work,office,,-1,91.4
0.605,0.583,115,work,cafe,13:18,-4.7,0.0
0.409,1.0,24,health,gym,,-1,48.7
0.576,0.427,47,personal,cafe,,-1,52.1
0.488,0.132,90,personal,home,18:18,3.3,69.6
0.79,0.48,30,health,gym,16:18,5.3,53.8
0.0,0.129,98,social,outdoor,,-1,90.5
0.398,0.339,96,social,home,22:00,3.0,103.1
0.475,0.707,67,study,home,,-1,73.0
0.625,0.493,105,work,cafe,,-1,124.9
0.58,0.469,118,social,outdoor,15:45,-0.25,0.0
0.791,0.952,73,work,office,12:00,-2.0,0.0
0.512,0.406,23,personal,home,13:18,2.3,20.9
0.072,0.258,19,personal,home,,-1,13.5
0.055,0.87,69,social,home,,-1,68.9
0.239,0.875,36,work,office,,-1,54.7
0.461,0.774,83,work,office,17:30,0.5,0.0
0.428,0.642,33,errand,home,23:45,9.75,31.6
0.874,0.479,40,health,outdoor,13:00,-2.0,0.0
0.414,0.972,97,work,home,,-1,113.4
0.472,0.0,50,work,home,09:18,-3.7,0.0
0.709,0.851,53,work,cafe,,-1,84.3
0.31,0.957,81,work,cafe,23:18,17.3,104.6
0.221,0.485,32,personal,cafe,14:00,-3.0,0.0
0.477,0.383,58,personal,cafe,,-1,53.6
0.533,0.52,57,study,office,,-1,73.4
0.257,0.473,34,personal,store,16:15,-3.75,0.0
0.665,0.88,61,study,cafe,16:18,8.3,89.2
0.556,0.884,52,study,office,,-1,72.1
0.511,0.278,50,study,office,08:30,-1.5,0.0
0.367,0.356,106,study,home,,-1,115.6
0.363,0.705,56,study,home,11:45,5.75,62.7
0.056,0.632,34,errand,home,10:00,-6.0,0.0
0.347,0.357,89,personal,home,,-1,67.1
0.532,0.167,111,social,cafe,,-1,119.5
0.717,0.873,105,work,cafe,23:45,16.75,136.4
0.949,0.982,39,health,gym,,-1,90.8
0.56,0.916,79,work,cafe,,-1,108.0
0.388,0.403,58,health,gym,,-1,88.1
0.65,0.626,24,health,gym,,-1,50.0
0.404,0.0,91,social,outdoor,20:00,9.0,101.3
0.493,0.567,70,work,office,19:15,5.25,90.5
0.356,0.253,119,social,outdoor,,-1,139.2
0.228,0.772,67,personal,store,,-1,65.1
0.224,0.785,110,work,home,,-1,110.5
0.388,0.594,44,work,office,10:18,-11.7,0.0
0.054,0.33,87,personal,home,20:18,3.3,55.2
0.298,0.319,49,personal,home,12:45,2.75,43.6
0.249,0.49,154,social,cafe,,-1,142.9
0.307,0.796,86,study,office,,-1,107.9
0.401,0.105,40,errand,store,,-1,44.4
0.67,0.238,69,personal,home,08:45,-11.25,0.0
0.514,0.681,45,personal,home,,-1,38.9
0.411,0.394,19,personal,home,17:15,3.25,8.7
0.363,0.83,101,work,cafe,,-1,126.9
0.488,0.329,39,work,office,15:18,-0.7,0.0
0.694,0.433,101,study,cafe,13:45,5.75,127.1
0.696,0.877,67,work,home,,-1,88.2
0.445,0.655,87,study,home,,-1,94.3
0.548,0.791,47,study,cafe,22:15,11.25,65.7
0.322,0.552,14,errand,home,12:18,3.3,13.6
0.528,0.465,86,work,cafe,,-1,105.6
0.545,0.437,99,work,office,15:00,-1.0,119.4
0.417,0.401,64,work,home,,-1,76.5
0.597,0.002,90,work,cafe,15:00,-2.0,0.0
0.636,0.668,31,health,gym,,-1,58.6
0.427,0.15,150,social,home,,-1,145.9
0.541,0.491,43,study,cafe,16:18,-4.7,0.0
0.555,0.446,36,work,office,09:00,2.0,49.2
0.207,0.33,15,errand,store,20:30,2.5,21.6
0.0,0.69,50,personal,home,,-1,26.2
0.59,0.77,41,health,outdoor,,-1,70.3
0.131,0.467,151,social,outdoor,08:45,-0.25,0.0
0.499,0.666,71,social,outdoor,14:45,-1.25,0.0
0.266,0.212,47,personal,cafe,12:15,1.25,45.9
0.299,0.62,17,errand,home,,-1,16.0
0.522,0.301,40,personal,store,20:15,-0.75,0.0
0.694,1.0,38,health,outdoor,11:15,-6.75,0.0
0.477,0.5,44,health,outdoor,,-1,74.2
0.228,0.209,85,personal,store,11:45,4.75,70.2
0.499,0.425,66,personal,cafe,22:15,12.25,73.9
0.582,0.27,90,work,office,19:18,10.3,114.6
0.295,1.0,84,work,home,,-1,104.4
0.486,0.611,52,study,home,13:45,3.75,58.4
0.3,0.573,51,personal,store,,-1,48.0
0.436,0.568,102,work,home,,-1,105.0
0.149,0.67,99,social,home,14:30,2.5,89.8
0.771,0.446,44,personal,home,,-1,46.0
0.502,0.317,40,work,cafe,,-1,48.7
0.134,0.733,26,errand,outdoor,,-1,38.8
0.565,0.764,88,work,home,,-1,93.8
0.53,0.739,75,work,cafe,,-1,92.2
0.392,0.224,17,personal,home,,-1,16.1
0.565,0.582,57,work,office,17:45,8.75,79.4
0.53,0.436,39,health,home,,-1,43.6
0.674,0.381,53,study,cafe,,-1,72.1
0.404,0.58,81,personal,store,,-1,79.9
0.349,0.664,77,study,office,21:00,6.0,96.1
0.23,1.0,52,health,home,11:18,-3.7,0.0
0.684,0.583,38,study,office,,-1,59.3
0.0,0.712,10,errand,home,,-1,7.0
0.834,0.791,56,health,home,,-1,80.7
0.645,0.105,56,personal,cafe,,-1,57.3
0.073,0.234,32,personal,cafe,21:30,11.5,28.6
0.512,0.586,76,personal,home,,-1,72.3
0.855,0.173,62,work,office,,-1,91.8
0.526,0.235,104,study,office,,-1,117.9
0.728,0.766,58,work,home,,-1,72.9
0.223,0.664,54,personal,home,14:18,7.3,43.2
0.825,0.734,111,work,home,10:45,-0.25,0.0
0.441,0.552,36,study,home,,-1,41.3
0.3,0.164,72,personal,store,23:18,2.3,62.1
0.208,1.0,39,health,outdoor,09:30,-8.5,0.0
0.167,0.523,56,personal,cafe,,-1,52.0
0.348,0.81,58,health,outdoor,,-1,96.7
0.361,0.778,110,study,cafe,19:18,1.3,106.9
0.311,0.489,29,errand,store,,-1,34.8
0.552,0.413,35,work,home,16:45,5.75,38.6
0.374,0.815,43,health,gym,22:30,12.5,80.1
0.568,0.583,47,study,cafe,,-1,66.0
0.514,0.695,22,health,home,,-1,22.6
0.314,0.646,133,social,cafe,,-1,136.9
0.266,0.629,66,personal,store,,-1,59.4
0.422,0.697,37,personal,store,,-1,45.5
0.795,0.641,55,work,home,,-1,77.3
0.525,0.685,72,work,home,,-1,79.5
0.205,0.284,86,social,home,,-1,77.7
0.331,0.078,109,study,home,,-1,90.8
0.46,0.596,73,work,office,21:15,5.25,89.7
0.679,0.267,82,study,cafe,,-1,99.0
0.0,0.538,36,errand,outdoor,,-1,50.4
0.226,0.915,62,personal,cafe,,-1,67.5
0.732,0.231,16,errand,outdoor,,-1,41.7
0.553,0.594,82,work,home,11:45,-2.25,0.0
0.579,0.354,86,work,home,14:00,-1.0,85.1
0.038,0.29,44,personal,home,,-1,29.9
0.405,0.172,178,social,cafe,16:15,6.25,187.4
0.422,0.0,28,personal,store,,-1,34.4
0.615,0.496,101,work,home,20:45,11.75,104.5
0.0,0.544,34,errand,outdoor,,-1,45.3
1.0,0.611,33,health,outdoor,,-1,78.5
0.242,0.536,36,work,office,,-1,47.8
0.402,0.826,12,errand,home,,-1,10.2
0.062,0.384,14,errand,home,,-1,14.7
0.593,0.996,36,health,outdoor,19:30,5.5,73.0
0.147,0.969,60,health,outdoor,,-1,89.0
0.291,0.381,132,social,outdoor,,-1,148.8
0.567,1.0,54,health,gym,17:00,1.0,93.3
0.624,0.633,88,work,cafe,,-1,100.1
0.319,0.426,64,study,cafe,18:15,1.25,77.7
0.709,0.255,55,work,home,,-1,69.6
0.49,0.481,64,study,cafe,,-1,79.9
0.259,0.183,44,personal,store,19:45,2.75,45.6
0.584,0.211,57,study,office,20:45,11.75,71.0
0.248,0.461,21,personal,cafe,13:15,0.25,18.9
0.784,0.825,51,health,outdoor,,-1,106.7
0.603,0.373,72,work,cafe,09:00,-8.0,0.0
0.643,0.933,76,work,cafe,,-1,107.7
0.439,0.235,110,work,cafe,19:30,-0.5,0.0
0.989,0.639,32,work,cafe,18:45,4.75,54.5
0.612,0.387,72,personal,cafe,,-1,74.9
0.728,0.991,54,health,outdoor,,-1,111.6
0.551,0.762,58,health,outdoor,12:45,2.75,87.8
0.458,0.281,15,errand,outdoor,,-1,42.4
0.014,0.326,39,errand,outdoor,,-1,48.7
0.266,0.592,70,work,cafe,19:00,7.0,77.0
0.782,0.265,88,work,cafe,,-1,117.5
0.936,0.242,153,social,home,16:00,4.0,188.7
0.498,0.054,67,social,outdoor,,-1,88.4
0.474,0.406,161,social,home,11:30,-10.5,0.0
0.9,0.72,63,work,office,,-1,104.4
0.467,0.669,62,work,cafe,,-1,75.0
